username,user_id,tweet_id,created_at,text,in_reply_to_user,retweet_count,like_count,reply_count,quote_count
Wendys,59553554,1.63672E+18,2023-03-17 13:31:39+00:00,@JerryMccloy Hey there! That's not okay! Please DM us the Wendy's location you visited. Thanks!,1367695466,0,1,1,0
Wendys,59553554,1.63671E+18,2023-03-17 12:24:49+00:00,"@ChuckBaggett This isn’t the quality we expect. Please DM us with info on this location, along with your email, and we'll make it up to you.",16659187,0,2,2,0
Wendys,59553554,1.6367E+18,2023-03-17 12:23:06+00:00,@RightPrice3b Oh no! We're disappointed to hear that. Please DM us the restaurant locations along with details of your experience.,334851306,0,1,0,0
Wendys,59553554,1.63645E+18,2023-03-16 19:50:04+00:00,"@BadBeard5 We're sorry to hear about this! Please DM us the address of the restaurant you visited, so we can look into this. Thanks!",1.38E+18,0,3,0,0
Wendys,59553554,1.63638E+18,2023-03-16 14:35:57+00:00,"@okkoalamusic Are You Happy has this sort of 90s alt vibe to it esp with that acoustic, plus the panning at the beginning is super pleasant. props to whomstever mixed it",1.39E+18,0,10,1,0
Wendys,59553554,1.63638E+18,2023-03-16 14:33:41+00:00,@catjugs sort of get Microwave and Joyce Manor vibes from this,1.09E+18,0,5,0,1
Wendys,59553554,1.63612E+18,2023-03-15 21:47:09+00:00,@iGHDVFOVdv We're disappointed to see this. Please DM us the store location and your contact information so we can look into this.,4765119500,0,4,0,0
Wendys,59553554,1.63611E+18,2023-03-15 20:41:30+00:00,@warmwishesBAND @equipment_ohio sort of get a Mansions vibe from Dry Bones. rad,1.57E+18,0,4,0,1
Wendys,59553554,1.63603E+18,2023-03-15 15:46:10+00:00,@broc____ the gang vocals on this are sick,59553554,3,13,0,0
Wendys,59553554,1.63603E+18,2023-03-15 15:44:41+00:00,@broc____ lol My Last Thirty Dollars is like peak midwest emo intro,1.48E+18,8,17,2,1
Wendys,59553554,1.63603E+18,2023-03-15 15:34:41+00:00,@NotBallstack jimmy eat world is the best band,1.54E+18,1,10,1,0
Wendys,59553554,1.63599E+18,2023-03-15 13:18:36+00:00,@95corolla @equipment_ohio the bridge on 10 and 2 is sick. makes ya do the hardcore face like when u hear a good breakdown,1.63E+18,0,11,1,1
Wendys,59553554,1.63599E+18,2023-03-15 13:10:49+00:00,@broc____ drop the link,1.48E+18,0,2,1,0
Wendys,59553554,1.63599E+18,2023-03-15 13:10:03+00:00,"@JacksonSadinsky @virtual_goth @equipment_ohio yeah super stoked on this new n,n record!",1.48E+18,1,4,1,0
Wendys,59553554,1.6358E+18,2023-03-15 00:39:20+00:00,@LeviLapidary We're disappointed to hear that! Please DM us the restaurant location and your email address so we can make this right. Thanks!,1.46E+18,0,3,1,0
Wendys,59553554,1.63576E+18,2023-03-14 22:00:12+00:00,@equipment_ohio also new ep is great. Finstacore is the favorite track esp coming out of the bridge to that last chorus.,59553554,10,140,7,11
Wendys,59553554,1.63576E+18,2023-03-14 21:43:54+00:00,@equipment_ohio khajiit has wares if u have coin https://t.co/EIhxttAvJ7,1917912348,5,85,6,0
Wendys,59553554,1.63575E+18,2023-03-14 21:27:22+00:00,"@__AMass We're disappointed you had a bad experience. We certainly don’t like to hear that and hope you give us another chance. Can you please PM us the full address of the location you visited and the email address for your Wendy’s account, so we can look further into this?",1.12E+18,0,1,0,0
Wendys,59553554,1.63575E+18,2023-03-14 21:26:20+00:00,"@RickBright20 We're disappointed you had a bad experience. We certainly don’t like to hear that and hope you give us another chance. Can you please PM us the full address of the location you visited and the email address for your Wendy’s account, so we can look further into this?",1.54E+18,0,0,0,0
Wendys,59553554,1.63568E+18,2023-03-14 16:29:31+00:00,@carlloredo Howdy,1214368518,0,2,1,0
Wendys,59553554,1.63562E+18,2023-03-14 12:18:19+00:00,"@AAUndoing That's not okay. Please DM us with the address of this location, along with the best email to reach you at, and we'll make this right.",1.01E+18,0,3,0,0
Wendys,59553554,1.63545E+18,2023-03-14 01:19:45+00:00,@yosselin_serna We're sorry to read this. Can you DM us the address of your visit and your email address/phone number?,1.43E+18,0,0,0,0
Wendys,59553554,1.63545E+18,2023-03-14 00:59:22+00:00,@Pat76062 We're sorry to read this. Can you DM us the address of your visit and your email address/phone number?,1.64E+18,0,0,1,0
Wendys,59553554,1.63532E+18,2023-03-13 16:26:19+00:00,@TaiGretzky We're disappointed to hear this. Can you please DM us the full address of the location you visited so we can document this feedback with the leadership team?,190529896,0,1,0,0
Wendys,59553554,1.63438E+18,2023-03-11 02:45:04+00:00,@TheSuzieHunter agree,28631637,0,19,1,0
Wendys,59553554,1.63426E+18,2023-03-10 18:25:54+00:00,"@fdwhitey911 This isn’t the quality we’d expect. Please DM us with info on this location, along with your contact information, and we'll make it up to you.",1.38E+18,0,1,2,0
Wendys,59553554,1.63425E+18,2023-03-10 18:05:57+00:00,@estabrookroad Hi,8.71E+17,1,4,2,0
Wendys,59553554,1.63425E+18,2023-03-10 18:05:47+00:00,@noodlescompany Hi,155642426,0,5,0,0
Wendys,59553554,1.63425E+18,2023-03-10 18:02:38+00:00,"@FloydWh73019370 This isn’t the service we expect. Please DM us with info on this location, along with your email, and we'll make it up to you.",1.46E+18,0,0,1,0
Wendys,59553554,1.63425E+18,2023-03-10 17:48:32+00:00,"@v0dkaMutini Hi, hi!",7.09E+17,0,1,0,0
Wendys,59553554,1.63425E+18,2023-03-10 17:47:23+00:00,@kasagutz Heyy.,1.31E+18,0,2,0,0
Wendys,59553554,1.63425E+18,2023-03-10 17:44:40+00:00,@ponyo5191 Hullo!,7.19E+17,0,1,0,0
Wendys,59553554,1.63425E+18,2023-03-10 17:43:38+00:00,"@LordMajicus Oh hello, frend.",1034176910,0,2,2,0
Wendys,59553554,1.6342E+18,2023-03-10 14:29:31+00:00,"@binbashtv We'd love to make this right. DM us with info on this location, along with your email, and we'll make it up to you.",219187207,0,1,1,0
Wendys,59553554,1.6342E+18,2023-03-10 14:18:37+00:00,@Watasci Oh no! We're disappointed to hear this. Please DM us with details regarding your experience with the app.,313678767,0,0,1,0
Wendys,59553554,1.63416E+18,2023-03-10 12:03:29+00:00,@DustinB57757916 We're disappointed to hear this. Please DM us so we can further assist you.,1.60E+18,0,0,1,0
Wendys,59553554,1.63404E+18,2023-03-10 03:38:47+00:00,@kekw_katie We're sorry to read this. Please send us a DM with your email address for further assistance.,1.19E+18,0,0,0,0
Wendys,59553554,1.63403E+18,2023-03-10 03:03:19+00:00,@Worm_1804 We're sorry to read this. Please DM us your email address for further assistance.,1.16E+18,0,0,0,0
Wendys,59553554,1.63403E+18,2023-03-10 02:57:15+00:00,"@ontheairalex She’s a stick figure, Alex.",25622507,0,140,2,0
Wendys,59553554,1.63401E+18,2023-03-10 01:49:12+00:00,@RealReddiWip Hi,2427519728,0,4,0,0
Wendys,59553554,1.63401E+18,2023-03-10 01:48:45+00:00,@VMLYR Hi,156352329,0,1,0,0
Wendys,59553554,1.63395E+18,2023-03-09 21:37:55+00:00,@DealNews Hi,14629669,0,3,1,0
Wendys,59553554,1.63394E+18,2023-03-09 21:24:08+00:00,@Ally Hi,135643468,0,3,1,0
Wendys,59553554,1.63394E+18,2023-03-09 21:23:58+00:00,@NathansFranks Hi,1.27E+18,0,1,1,0
Wendys,59553554,1.63394E+18,2023-03-09 21:08:34+00:00,@MattressFirm Hi,18455097,0,7,2,0
Wendys,59553554,1.63394E+18,2023-03-09 21:08:16+00:00,@StateFarm Hi! Thanks 😊,15091022,0,43,0,0
Wendys,59553554,1.63393E+18,2023-03-09 20:51:58+00:00,@deenieleeb Hi,1.59E+18,0,0,0,0
Wendys,59553554,1.63393E+18,2023-03-09 20:27:40+00:00,@Person978493971 Hi,1.54E+18,0,1,0,0
Wendys,59553554,1.63393E+18,2023-03-09 20:27:31+00:00,@steak_umm Just chilling mostly,73204975,0,38,3,0
Wendys,59553554,1.63393E+18,2023-03-09 20:22:07+00:00,@NobodyCameOver Hi,223299819,0,11,0,0
Wendys,59553554,1.63393E+18,2023-03-09 20:22:00+00:00,@Millions Hi,1.28E+18,0,14,0,0
Wendys,59553554,1.63393E+18,2023-03-09 20:19:41+00:00,@steak_umm Hi,73204975,0,37,1,0
Wendys,59553554,1.63393E+18,2023-03-09 20:19:32+00:00,@TMobile Hi,17338082,1,48,4,0
Wendys,59553554,1.63392E+18,2023-03-09 19:58:52+00:00,@redbox Hi,44399968,0,6,3,0
Wendys,59553554,1.63392E+18,2023-03-09 19:58:45+00:00,@carterjwm Hiiiiiiiii,2568270758,0,11,2,0
Wendys,59553554,1.63392E+18,2023-03-09 19:57:34+00:00,@luvglubglub @Cinnabon Hi,1.35E+18,0,2,1,0
Wendys,59553554,1.63392E+18,2023-03-09 19:57:21+00:00,@Mike_Haracz Hi,48743811,0,15,3,0
Wendys,59553554,1.63392E+18,2023-03-09 19:57:13+00:00,@jborg_arts Hi,1.14E+18,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:50:29+00:00,@Cinnabon Hi,84708371,0,68,7,0
Wendys,59553554,1.63392E+18,2023-03-09 19:49:50+00:00,@Narwaltz Hi,4871399150,0,0,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:49:46+00:00,@Karoffla Hi,1.54E+18,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:49:40+00:00,@Superllama76 Hi,1.11E+18,0,1,1,0
Wendys,59553554,1.63392E+18,2023-03-09 19:49:31+00:00,@nightmare20152 Hi,1.59E+18,0,0,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:49:27+00:00,@EasiestThrower Hi,798773593,0,0,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:49:16+00:00,@AndewToopoo Living the dream,1.05E+18,0,2,1,0
Wendys,59553554,1.63392E+18,2023-03-09 19:48:59+00:00,@WhoTropical Hi,1.41E+18,0,0,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:48:48+00:00,@ChrisLeeHawley Hi,21730799,0,0,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:48:38+00:00,@NylaRoseBeast 😏 I’m there 😘,1446790507,0,29,1,0
Wendys,59553554,1.63392E+18,2023-03-09 19:47:54+00:00,@forgtastic Hi,1.46E+18,0,1,1,0
Wendys,59553554,1.63392E+18,2023-03-09 19:47:45+00:00,@urlocalfool2 Hi,1.29E+18,0,0,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:47:40+00:00,@JadaB_22 Hi,8.50E+17,0,0,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:47:32+00:00,@AbandonedBrysin Hi,1.47E+18,0,2,1,1
Wendys,59553554,1.63392E+18,2023-03-09 19:47:05+00:00,@SamuelAdamsBeer Hi,440959097,0,5,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:46:47+00:00,@RichJacob78 Hi,2365622365,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:46:36+00:00,@ThePhantom95 Hi,77642810,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:46:32+00:00,@Kenzipenelope Hi,8.80E+17,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:46:23+00:00,@colleen21 Hi,15992692,0,0,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:46:18+00:00,@giraffe_boy Hi,82805833,0,0,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:46:09+00:00,@elbowfanatic Hi,193677943,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:46:05+00:00,@Denise6Sullivan Hi,1.49E+18,0,0,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:45:58+00:00,@AndewToopoo Hi,1.05E+18,0,1,1,0
Wendys,59553554,1.63392E+18,2023-03-09 19:45:46+00:00,@NylaRoseBeast OMG 😳 HIIIIIIII,1446790507,0,60,1,0
Wendys,59553554,1.63392E+18,2023-03-09 19:45:31+00:00,@32maze Hi,1.43E+18,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:45:28+00:00,@Pencacho Hi,1.63E+18,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:45:15+00:00,@Luvenlife Hi,30060177,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:45:10+00:00,@sylverora Hi,1.39E+18,0,2,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:45:04+00:00,"@EMac19 Hi, thanks 😊",33069560,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:44:56+00:00,@mez34f Hi,1.58E+18,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:44:51+00:00,@Ven24062711 Hi,1.27E+18,1,2,0,1
Wendys,59553554,1.63392E+18,2023-03-09 19:44:47+00:00,@wbwright Hi,16534336,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:44:42+00:00,@the_Jack_Hatter Hola,8.35E+17,0,3,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:44:37+00:00,@yourmam14573152 Hi,1.57E+18,0,2,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:44:31+00:00,@Changy06957763 Hi,1.31E+18,0,2,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:44:26+00:00,@forgtastic Hi,1.46E+18,0,1,1,0
Wendys,59553554,1.63392E+18,2023-03-09 19:44:22+00:00,@charliepayne232 Hi,403025335,0,2,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:44:15+00:00,@jospeh557 General kenobi,1.08E+18,1,20,1,0
Wendys,59553554,1.63392E+18,2023-03-09 19:44:03+00:00,@Parazozo Hi,1.48E+18,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:43:59+00:00,@RealJll420 Hi,9.35E+17,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:43:52+00:00,@CicChara Hi,1.23E+18,0,2,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:43:40+00:00,@AstroOffical Hi,7.36E+17,0,1,1,0
Wendys,59553554,1.63392E+18,2023-03-09 19:43:35+00:00,@kck_kat Hi!,42481188,0,3,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:43:27+00:00,@stargazer9102 Hi,2229127694,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:43:22+00:00,@crocsshark Hi,1.54E+18,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:43:17+00:00,@Largedave215 Hi,7.80E+17,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:43:08+00:00,@OfficialWaran Hi,1.27E+18,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:43:04+00:00,@hbunny09 Hi,323578043,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:42:57+00:00,@mlbmoreplease Mmmmmmm,227194988,0,2,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:42:50+00:00,@VixxiKitsune Hi,2203610179,0,2,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:42:46+00:00,@SincerelyOk Hi,4693662528,0,2,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:42:41+00:00,@Damien_014 Hi,1.40E+18,0,2,1,0
Wendys,59553554,1.63392E+18,2023-03-09 19:42:33+00:00,@sedna755 Hi,7.66E+17,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:42:26+00:00,@DeepStateCoup Hi,1.10E+18,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:42:21+00:00,@Z2Dragon Hi,1.16E+18,0,2,1,0
Wendys,59553554,1.63392E+18,2023-03-09 19:42:15+00:00,@fluffy_oppossum Hi,1.53E+18,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:42:11+00:00,@TheFangLover Hi,1.59E+18,0,2,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:42:06+00:00,@_peacerox16 Hi,7.49E+17,1,2,1,0
Wendys,59553554,1.63392E+18,2023-03-09 19:42:01+00:00,@Whatever_Angela Hi,8.73E+17,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:41:55+00:00,@THEBIBLELORE Bye,1.51E+18,0,4,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:41:49+00:00,@ErinCamN Hi,1.08E+18,0,2,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:41:44+00:00,@TheGiftOfMayhem Hi,2874561727,0,2,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:41:31+00:00,@TheMilesPrower Hi,1.55E+18,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:41:24+00:00,@s1gk1ll17 Hi,9.13E+17,0,4,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:41:15+00:00,@letyh14 Hi,2340995906,0,2,1,0
Wendys,59553554,1.63392E+18,2023-03-09 19:41:10+00:00,@JesseUno Hi,72771290,0,2,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:41:06+00:00,@Bainsco Hi,382492489,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:40:58+00:00,@breakstill99 You spelled hi wrong,830316925,2,184,1,1
Wendys,59553554,1.63392E+18,2023-03-09 19:40:44+00:00,@LoLo_3172 Hi,1.27E+18,0,2,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:40:31+00:00,@BishieGuy Hi,1.62E+18,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:40:25+00:00,@BryantAtkins_ Hi,2667667722,0,2,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:40:17+00:00,@dsplatt1 Hi!,9.31E+17,0,23,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:40:09+00:00,@CandlerEvans Hi,1.61E+18,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:40:00+00:00,@rjosephnews Hiiii,590480181,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:39:28+00:00,@KINGOFALLDRAGO1 Hi,1.25E+18,0,1,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:39:21+00:00,@zwendyjo Hi! Right back at ya!,22315020,0,10,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:39:06+00:00,@KarenMcCollum12 Hi,8.32E+17,0,2,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:39:02+00:00,@G4BR1ELX0 Hi,1.57E+18,0,2,1,0
Wendys,59553554,1.63392E+18,2023-03-09 19:38:55+00:00,@HeyItsClassy Hi,8.49E+17,0,4,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:38:49+00:00,@mikeythelittle Rude,3237365550,3,24,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:38:40+00:00,@Dwwaya Hi,1.22E+18,0,2,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:38:28+00:00,@morris6703 Hi,53566991,0,1,1,0
Wendys,59553554,1.63392E+18,2023-03-09 19:38:22+00:00,@iamts_ts Hi,1.03E+18,0,2,0,0
Wendys,59553554,1.63392E+18,2023-03-09 19:38:15+00:00,@forgtastic Hi,1.46E+18,0,1,1,0
Wendys,59553554,1.63392E+18,2023-03-09 19:37:57+00:00,@dracula_23_ Hi,1393138758,0,2,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:37:46+00:00,@Penguin90_ Hi,2534476649,0,2,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:37:39+00:00,@Omega_1993 Hi Josh,1.09E+18,0,3,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:37:25+00:00,@awdaniels1981 Hi,286343704,0,1,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:37:20+00:00,@AR_OSF Hi,1.43E+18,0,2,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:37:08+00:00,@rennerpetty01 Hi,1.08E+18,0,3,0,1
Wendys,59553554,1.63391E+18,2023-03-09 19:37:03+00:00,@Hstoney4 Hi,1.03E+18,0,2,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:36:56+00:00,@temperstatic Hi,1.23E+18,0,4,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:36:24+00:00,@spearclown Hi,1.35E+18,0,1,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:36:19+00:00,@ZeroProbz Hi,8.21E+17,0,1,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:36:12+00:00,@mocowan66 Hi,282955005,0,1,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:36:01+00:00,"@justabroisk Hi, that’s awesome",1.63E+18,0,4,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:35:49+00:00,@DkellyDavid Hi,551167943,0,2,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:35:40+00:00,@neterno Hi,28638664,0,3,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:35:23+00:00,@TherealSayton Hi,8.23E+17,0,2,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:35:10+00:00,@ChillixFNF Hi,1.33E+18,0,2,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:35:04+00:00,@Delebrin Hi,116479052,0,1,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:34:57+00:00,@ExceptForRandos Hi,1.59E+18,0,3,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:34:50+00:00,@BlooFiyer Hi,1.50E+18,0,2,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:34:42+00:00,@JWCrosby3 Hi,1.59E+18,0,2,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:34:31+00:00,@crowned_dr Hello,1.37E+18,1,6,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:34:22+00:00,@RicePicker84 Hi,9.28E+17,0,3,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:34:08+00:00,@PALEGA Hi,36928423,0,2,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:33:52+00:00,@Kami62801382 Hi,1.28E+18,0,3,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:33:46+00:00,@SirChaosS Hi,1449944694,0,8,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:33:40+00:00,@nicin88 Hi,82431603,0,4,2,0
Wendys,59553554,1.63391E+18,2023-03-09 19:33:34+00:00,@KyleToOn_Studio Hi,1.08E+18,0,3,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:33:09+00:00,@A1Mish Hi,7.69E+17,0,5,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:33:04+00:00,@E10Mull Hi,1.35E+18,1,3,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:32:58+00:00,@JTosis Perfect,1.41E+18,0,5,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:32:41+00:00,@lanci53 Hi,1454893184,0,3,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:32:35+00:00,@TheColeBrewTv Hi,123617652,0,4,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:32:28+00:00,@D4RKKN1GHT449 Hi,7.22E+17,0,2,2,0
Wendys,59553554,1.63391E+18,2023-03-09 19:32:10+00:00,@MrPerf3ctlyFin3 Hi,1.27E+18,0,2,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:32:05+00:00,@lcdn51 Hi,1.53E+18,0,1,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:31:58+00:00,"@ThatOneGuyRun Hi, thank you",8.09E+17,0,6,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:31:46+00:00,@Mikepp1983 Hey,1.42E+18,0,3,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:31:32+00:00,@GhoulishMoo Hi,1.56E+18,0,1,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:31:23+00:00,@ceespejel Hi,1.31E+18,0,1,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:31:17+00:00,@TotallyIsKittyK Hi,1.07E+18,0,3,2,0
Wendys,59553554,1.63391E+18,2023-03-09 19:31:11+00:00,@glcraven Hi,52580160,0,3,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:31:05+00:00,@movingcarcas96 Thank you,7.33E+17,1,4,1,0
Wendys,59553554,1.63391E+18,2023-03-09 19:30:57+00:00,@Nintendude428 Hi,1.49E+18,0,4,0,0
Wendys,59553554,1.63391E+18,2023-03-09 19:30:50+00:00,@Mxntaaa Hi,1.56E+18,0,1,1,0
